,b,m,w,x,exp_data,exp_error,chi_sq,normalized solutions
48,1,1.1532269838689388,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",11474789.1198,"[0.49624744295416034, 0.538239271115129, 0.59061893062968, 0.657822258347376, 0.7472900494898816, 0.8727434404786137, 0.9486499063531773, 1.0]"
49,1,638035.8910918494,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.8046,"[1.7805326533176108e-06, 0.08335966449383718, 0.18733844013363465, 0.32074362630620695, 0.4983459596949921, 0.7473832785956277, 0.8980650037214988, 1.0]"
50,1,3.082009522662128,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",3371689.8051,"[0.2693292722333561, 0.33023654741935277, 0.4062109281142591, 0.5036863738894264, 0.6334554388675966, 0.8154200235539507, 0.9255189606093792, 1.0]"
51,1,16.173795952179756,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",196891.4096,"[0.06563004919650191, 0.14351729249021247, 0.24067210251117, 0.3653221218153155, 0.5312687085223381, 0.7639620874600491, 0.9047548531511762, 1.0]"
52,1,2074.3878674570756,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",16.9162,"[0.0005473537322969075, 0.08385975867150051, 0.18778180438756797, 0.3211142111152279, 0.4986196458652293, 0.7475210911271577, 0.8981206293460936, 1.0]"
53,1,944262.3928687486,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.8436,"[1.2031024458377895e-06, 0.08335913415648344, 0.18733796811054076, 0.3207432295772703, 0.4983456702903794, 0.7473831176542512, 0.8980649451027787, 1.0]"
54,1,6.281963829199313,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1085737.9821,"[0.15314697951724984, 0.2237389791680308, 0.31179388083483467, 0.4247686669165526, 0.575172005389032, 0.7860703779386673, 0.9136758829275125, 1.0]"
55,1,49694.25347708502,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",38.4036,"[2.2860184256566915e-05, 0.08337898594587484, 0.18735556829340608, 0.32075794442548405, 0.4983565393557854, 0.7473886030451021, 0.8980671656841064, 1.0]"
56,1,580.0073675130724,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",86.3306,"[0.0019548457968640845, 0.08514992484987033, 0.1889256208713271, 0.322070257490768, 0.4993257252693482, 0.7478766532613498, 0.8982641056228032, 1.0]"
57,1,5.1435239301420665,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1517297.4641,"[0.18091140293597333, 0.24918902253658615, 0.3343569964417894, 0.4436278578330697, 0.5891001532589428, 0.7930841531441608, 0.9165060723051859, 1.0]"
58,1,1.9344431622816605,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",6372243.4007,"[0.3699885554968985, 0.4225050710323863, 0.4880130115772529, 0.5720599473881944, 0.6839516512165595, 0.8408482855305334, 0.9357796806116985, 1.0]"
59,1,2.346737939105706,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",4950239.3806,"[0.3261890092556677, 0.3823565594334171, 0.4524187426717857, 0.5423087746220974, 0.6619793954150069, 0.829783761377855, 0.9313149819660923, 1.0]"
60,1,1.4578802062996687,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",8934207.7852,"[0.4379638373514313, 0.48481406229645424, 0.5432540114299533, 0.6182326901885385, 0.7180517909661297, 0.8580200126329668, 0.9427087646760979, 1.0]"
61,1,1267.440430855257,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",16.8514,"[0.0008955280049455745, 0.08417890985984879, 0.1880647528764536, 0.3213507065672003, 0.4987943115950208, 0.7476090545774053, 0.8981561209439364, 1.0]"
62,1,138.17735814567385,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",2596.1181,"[0.008154604860798519, 0.09083288466114059, 0.19396393602269377, 0.32628149506384163, 0.5024358631331213, 0.7494428208773686, 0.8988960810137927, 1.0]"
63,1,8145.453281072689,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",31.4047,"[0.0001394504761425789, 0.08348585746098118, 0.1874503123001088, 0.32083713497557825, 0.4984150188970674, 0.7474180562754329, 0.8980790495226293, 1.0]"
64,1,3443.5095863112697,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",22.7083,"[0.00032980047365976304, 0.0836603403579541, 0.18760500701164118, 0.32096643179781975, 0.49851050919147394, 0.7474661244043597, 0.8980984529610112, 1.0]"
65,1,5163.323720334475,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",27.3126,"[0.00021997378527416169, 0.08355966853704297, 0.18751575535011822, 0.3208918364051422, 0.49845541522720543, 0.7474383861996697, 0.8980872475535984, 1.0]"
66,1,266.20185973163393,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",596.4852,"[0.004249475016604287, 0.08725327768139408, 0.19079037992183492, 0.32362889881641255, 0.500476836475314, 0.7484562981870448, 0.8984979971315473, 1.0]"
67,1,529.2937053906924,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",109.4739,"[0.0021417459300398702, 0.08532124551201586, 0.18907750800792808, 0.3221972146777469, 0.4994194842567141, 0.7479238628301694, 0.8982831539187458, 1.0]"
68,1,840.3883352120596,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",33.8128,"[0.0013499855573228616, 0.08459548470580153, 0.1884340736119116, 0.3216594000908134, 0.49902228356373135, 0.7477238472413956, 0.8982024328743216, 1.0]"
69,1,127949.96625144468,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.3282,"[8.878749282318927e-06, 0.08336616861713808, 0.18734420522478648, 0.3207484423297326, 0.49834951576503056, 0.7473850615088176, 0.8980657494954593, 1.0]"
70,1,2.65094809735748,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",4185251.9401,"[0.29998616744920203, 0.35833794430148425, 0.4311246574936283, 0.5245102916044747, 0.6488346139836901, 0.8231644876146438, 0.9286439889247938, 1.0]"
71,1,305.29703360475384,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",431.5499,"[0.0037073209437429463, 0.08675631926862774, 0.19034979496891277, 0.32326064639760715, 0.5002048675352412, 0.7483193589282889, 0.8984427505861045, 1.0]"
72,1,6602.825468877516,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",29.6763,"[0.00017202488963052984, 0.08351571580280583, 0.18747678691710312, 0.3208592585970307, 0.49843135873420963, 0.7474262698234211, 0.89808236218888, 1.0]"
73,1,3.879365677791588,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",2382415.5477,"[0.22651098093185307, 0.2909875087668883, 0.3714140886320712, 0.47460171404387225, 0.6119754203711729, 0.8046033844057318, 0.9211542750384477, 1.0]"
74,1,4050.6729535398267,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",24.6407,"[0.00028037989458956246, 0.08361504070210386, 0.1875648478781034, 0.3209328725875624, 0.4984857287416566, 0.7474536688833506, 0.8980934182961456, 1.0]"
75,1,726.0928513100808,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",48.3413,"[0.00156215706745157, 0.08478997100585141, 0.18860649767426219, 0.32180352310875027, 0.4991287267561744, 0.7477774556885173, 0.8982240788397544, 1.0]"
76,1,3115.1130017904457,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",21.4861,"[0.000364555506704895, 0.08369219750388869, 0.18763324941099674, 0.32099003645050034, 0.4985279395412895, 0.7474749151079263, 0.8981019966060724, 1.0]"
77,1,7.501948410971129,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",799462.2285,"[0.13151731033433023, 0.20391232332985215, 0.2942162438769397, 0.4100765432324662, 0.5643213750200176, 0.7806063499569593, 0.9114710891654304, 1.0]"
78,1,35.647942661903464,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",42526.4172,"[0.030884246749114334, 0.11166782952002619, 0.21243547451174194, 0.3417207789354419, 0.5138383044553805, 0.7551847177425478, 0.9012130365801153, 1.0]"
79,1,176980.25165766937,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.4927,"[6.41901260093643e-06, 0.08336391518374207, 0.18734220631314227, 0.3207467762375826, 0.4983482835855578, 0.7473844474020992, 0.8980654880103824, 1.0]"
80,1,101.64110004112993,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",5002.2422,"[0.011053486079965926, 0.09349011869854722, 0.19631974784013448, 0.3282505736894868, 0.5038901018994502, 0.7501751142701518, 0.8991915583785345, 1.0]"
81,1,1.9057850266507004,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",6493116.3693,"[0.3734743451398488, 0.42570029144875104, 0.4908457797889421, 0.5744276964601678, 0.6857003267615137, 0.8417288559340538, 0.936134983322929, 1.0]"
82,1,7.814499889130011,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",744305.9844,"[0.12692474902367654, 0.19970258608793817, 0.29048403919582527, 0.40695701106850907, 0.562017493940772, 0.7794461905786911, 0.9110029250272552, 1.0]"
83,1,226.18859877705185,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",869.1353,"[0.004997459678957791, 0.08793891084307313, 0.19139823847693077, 0.3241369648484561, 0.5008520588015749, 0.7486452621884916, 0.8985742266466725, 1.0]"
84,1,295285.3082774675,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.6654,"[3.847266882104552e-06, 0.08336155798392046, 0.18734011888941635, 0.3207450249838699, 0.4983469941193511, 0.7473837902505677, 0.8980652123419199, 1.0]"
85,1,62.98555594242322,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",13510.8886,"[0.017717052217535705, 0.0995982255889799, 0.20173498376236462, 0.3327768557603968, 0.50723291647738, 0.751858463606519, 0.8998708307153146, 1.0]"
86,1,542193.2563623699,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.7834,"[2.0952739037072513e-06, 0.08335995193316692, 0.18733869574462853, 0.32074383763721315, 0.4983461166114791, 0.7473833516306074, 0.8980650530265347, 1.0]"
87,1,45.58350005105747,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",26027.5758,"[0.024316284364535774, 0.10564735698731341, 0.20709793275956703, 0.3372594322954917, 0.5105434545247238, 0.7535255372779204, 0.900543520057303, 1.0]"
88,1,48.7407172994786,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",22744.164,"[0.02277705470623186, 0.10423643570154842, 0.20584706097556726, 0.336213901526371, 0.5097712800110361, 0.7531367029735713, 0.9003866178320231, 1.0]"
89,1,44108.59264293069,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",38.2144,"[2.575499316459628e-05, 0.08338163942476988, 0.18735792105399235, 0.32075991100486023, 0.4983579864663607, 0.7473893244949849, 0.8980674597850242, 1.0]"
90,1,19.848003396189316,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",133350.0786,"[0.0541385389810673, 0.13298368863366825, 0.2313333793708987, 0.3575164269745912, 0.5255039303210579, 0.761059156652994, 0.9035834392125146, 1.0]"
91,1,20.64420757357722,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",123652.6623,"[0.05215943645667087, 0.13116955848544593, 0.22972503152200882, 0.3561721003772958, 0.5245111015206186, 0.7605591795670261, 0.9033816958028377, 1.0]"
92,1,14873.6333960912,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",35.0334,"[7.637400699922822e-05, 0.08342803886310853, 0.18739905414002472, 0.32079428577799546, 0.49838337203425415, 0.7474021106180523, 0.8980726078937972, 1.0]"
93,1,109.19330002644583,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",4298.4808,"[0.010296859303435595, 0.09279656356019723, 0.19570486532204479, 0.32773663301887834, 0.5035105290384048, 0.7499839752224813, 0.8991144403795734, 1.0]"
94,1,12709.613792984455,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",34.2549,"[8.937676971760131e-05, 0.083439956951847, 0.18740962360798047, 0.32080312224183855, 0.4983899079366046, 0.7474054051863994, 0.8980739458722068, 1.0]"
95,1,2641.512535551523,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",19.4941,"[0.000429889079167878, 0.08375208599842737, 0.18768634600203754, 0.32103441889698703, 0.49856072325942763, 0.7474914280827886, 0.8981086639791752, 1.0]"
